OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;Liikennevalot;ELY-keskus;Maakunta ;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminallinen luokka korjattu;Rautatie;Taajama;KVL;KVL raskas;Näkemä% yli 150;Näkemä% yli 300;Näkemä% yli 450;Näkemän pituus
630138;Väylävirasto;6/316/6569;0;6;316;6569;619891;6807061;-;Kaakkois-Suomen ELY;Etelä-Karjala;Rautjärvi;Karjalantie x Laikonkankaantie;2023;12;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;kärkikolmio;ti;jäinen;hämärä;−5;kirkas;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 487;495;99;90;80;
630139;Väylävirasto;4/359/890;0;4;359;890;433735;7171344;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Tyrnävä;Ouluntie (Kuuselantie -risteys);2023;12;kohtaaminen suoralla;20;Ei henkilövahinkoja;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;jäinen;tie valaistu;−5;pilvipouta;80;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;5 601;1 041;100;100;96;
630140;Kunta;-;-;-;-;-;385401;6671971;toiminnassa;;;;SIMONKATU X ANNANKATU;2023;12;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;liikennevalot;ti;jäinen;tie valaistu;−3;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630141;Kunta;-;-;-;-;-;285811;6701391;toiminnassa;;;;MARIANKATU;2023;12;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;-;linjaonnettomuus;ke;paljas, märkä;päivänvalo;−1;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630142;Väylävirasto;4/324/1226;0;4;324;1226;431981;7016517;-;Keski-Suomen ELY;Keski-Suomi;Pihtipudas;VIITASAARENTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ti;luminen;hämärä;−5;lumisade;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;4 359;785;100;81;42;
630143;Väylävirasto;4/305/3591;0;4;305;3591;431440;6926671;-;Keski-Suomen ELY;Keski-Suomi;Laukaa;NELOSTIE;2023;12;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;päivänvalo;−14;kirkas;80;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;11 688;1 355;100;83;61;
630144;Kunta;-;-;-;-;-;287480;6967622;-;Keski-Suomen ELY;;;VELLAMONRINNE;2023;12;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;muu risteys;ke;jäinen;päivänvalo;−4;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630145;Väylävirasto;21/204/8698;0;21;204;8698;348399;7558687;-;Lapin ELY;Lappi;Muonio;KILPISJÄRVEN 2520;2023;12;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;muu risteys;ti;luminen;pimeä (valaisematon);−6;lumisade;80;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;1 012;222;100;77;30;
630146;Väylävirasto;86/17/12718;0;86;17;12718;404337;7152724;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Raahe;Oulaistentie x Raahentie;2023;12;käänt vasemmalle risteävän eteen tai kylkeen;53;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;STOP-merkki;ke;jäinen;tie valaistu;6;pilvipouta;60;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;3 463;416;100;88;61;
630147;Väylävirasto;21402/813/231;0;21402;813;231;391929;6679821;-;Uudenmaan ELY;Uusimaa;Helsinki;MYLLYMESTARINTIE X LAHDENVÄYLÄ;2023;12;kaistanvaihto vasemmalle;3;Ei henkilövahinkoja;2;ohitusonnettomuus;kyllä;ei;eritasoliittymän ramppi;linjaonnettomuus;ke;luminen;pimeä (valaisematon);−6;pilvipouta;100;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;21 503;1 684;;;;
630148;Väylävirasto;847/3/2986;0;847;3;2986;428463;7207170;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Limingantie;2023;12;jk suojatiellä, suojatie risteyksen ulkopuolella;64;Ei henkilövahinkoja;2;jalankulkijaonnettomuus;ei;ei;suojatie;linjaonnettomuus;ke;jäinen;päivänvalo;−6;kirkas;50;-;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;11 341;393;100;87;67;
630149;Väylävirasto;78/224/1998;2;78;224;1998;444629;7375142;-;Lapin ELY;Lappi;Rovaniemi;Kajaanientie x Kivikatu;2023;12;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;muu risteys;ke;luminen;tie valaistu;−4;lumisade;50;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;6 764;296;98;50;10;
630150;Kunta;-;-;-;-;-;315850;6747056;-;;;;TURUNTIE 15;2023;12;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;muu risteys;ke;ajourat paljaat;tie valaistu;−9;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630151;Väylävirasto;78/224/2417;0;78;224;2417;444664;7375542;-;Lapin ELY;Lappi;Rovaniemi;Kajaanintie x Poropolku;2023;12;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;luminen;tie valaistu;−6;pilvipouta;50;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;6 764;296;98;50;10;
630153;Väylävirasto;4/502/4291;2;4;502;4291;447488;7380882;-;Lapin ELY;Lappi;Rovaniemi;Valtatie 4;2023;12;muu törmäys käännyttäessä vasemmalle;13;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;STOP-merkki;ke;jäinen;tie valaistu;5;pilvipouta;60;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;8 026;698;100;87;52;
630154;Väylävirasto;4/337/7385;0;4;337;7385;444715;7078495;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Pyhäjärvi;OULUNTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;jäinen;pimeä (valaisematon);−8;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 471;926;100;99;98;
630155;Kunta;-;-;-;-;-;536819;7121120;-;Etelä-Pohjanmaan ELY;;;Rinnekatu X Kasarminkatu;2023;12;ajo risteäviä ajosuuntia suoraan;40;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;jäinen;tie valaistu;−8;lumisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630157;Väylävirasto;9/216/4730;0;9;216;4730;387662;6849901;-;Keski-Suomen ELY;Keski-Suomi;Jämsä;VT9;2023;12;ohitus;0;Loukkaantumiseen johtanut;4;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;jäinen;pimeä (valaisematon);−4;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;6 202;708;100;89;63;
630158;Väylävirasto;88/2/4704;0;88;2;4704;388226;7165560;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Raahe;KANTATIE 88;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ti;luminen;pimeä (valaisematon);−6;kirkas;80;-;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;ei;1 683;151;100;94;64;
630159;Kunta;-;-;-;-;-;436198;6899828;-;;;;POLTTOLINJA 31;2023;12;törmäys oik. reunassa olevaan pysäköityyn ajon.;91;Loukkaantumiseen johtanut;2;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;luminen;tie valaistu;−8;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630160;Kunta;-;-;-;-;-;382609;6676322;toiminnassa;;;;LAPINMÄENTIE X NIEMENMÄENTIE;2023;12;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;liikennevalot;ke;luminen;päivänvalo;−2;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630161;Kunta;-;-;-;-;-;387004;6675081;ei toiminnassa;;;;STURENKATU X HÄMEENTIE;2023;12;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;luminen;hämärä;−1;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630162;Kunta;-;-;-;-;-;427121;6761926;toiminnassa;;;;LAHDENKATU X KIRKKOKATU;2023;12;muu jalankulkuonnettomuus suojatiellä;69;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;ei;ei;suojatie;liikennevalot;ke;jäinen;hämärä;−7;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630163;Väylävirasto;21/126/3445;0;21;126;3445;362671;7397939;-;Lapin ELY;Lappi;Pello;Vt21 turtola;2023;12;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;ke;jäinen;tie valaistu;−9;pilvipouta;80;-;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;1 809;294;100;61;9;223
630164;Väylävirasto;81/31/3267;0;81;31;3267;583839;7328827;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kuusamo;ROVANIEMENTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;ke;luminen;pimeä (valaisematon);5;raesade;100;-;kestopäällyste;Ic;Kantatie;Ei tasoristeystä;ei;882;87;99;46;16;
630165;Muu;-;-;-;-;-;397974;6970893;-;;;;Teerilammentie;2023;12;kohtaaminen suoralla;20;Ei henkilövahinkoja;0;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;päivänvalo;−6;pilvipouta;50;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
630166;Väylävirasto;847/1/9283;0;847;1;9283;429982;7197616;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kempele;Merisarantie x Kuokkamaantie;2023;12;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;pimeä (valaisematon);−4;pilvipouta;50;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;3 421;334;90;76;32;
630167;Väylävirasto;19084/1/820;0;19084;1;820;543945;7128070;-;Pohjois-Pohjanmaan ELY;Kainuu;Kajaani;KULUNNANTIE;2023;12;muu samat ajosuunnat, ei kääntymistä;9;Ei henkilövahinkoja;3;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−7;pilvipouta;60;Muu tie tilastollisen taajaman alueella;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;384;89;;;;
630168;Väylävirasto;4/309/2022;1;4;309;2022;432524;6944643;-;Keski-Suomen ELY;Keski-Suomi;Äänekoski;TIE 4 OULUNTIE;2023;12;muu jalankulkuonnettomuus suojatien ulkopuolella;79;Loukkaantumiseen johtanut;2;jalankulkijaonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;ajourat paljaat;hämärä;−8;kirkas;100;Tieto puuttuu;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;7 051;1 240;100;84;45;
630169;Väylävirasto;4/335/527;0;4;335;527;446483;7066178;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Pyhäjärvi;OULUNTIE;2023;12;törmäys esteeseen ajoradalla;94;Ei henkilövahinkoja;2;muu onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;−6;pilvipouta;100;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;3 676;746;100;100;77;
630170;Väylävirasto;8/429/5341;1;8;429;5341;383860;7175736;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Raahe;Jokelantie X Valtatie 8;2023;12;kylkikosketus;4;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;päivänvalo;−6;raesade;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;8 321;512;100;75;52;
630171;Kunta;-;-;-;-;-;429634;6761568;-;;;;Ahtialantie X Polvikatu;2023;12;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;to;luminen;päivänvalo;3;pilvipouta;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
630172;Väylävirasto;551/5/2108;0;551;5;2108;510401;6969904;-;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;KARTTULANTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−7;pilvipouta;80;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;2 244;174;100;71;40;
630173;Muu;-;-;-;-;-;387851;6688037;-;;;;TERMINAALITIE;2023;12;kaistanvaihto vasemmalle;3;Ei henkilövahinkoja;2;ohitusonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;sohjoinen;tie valaistu;−2;lumisade;60;-;öljysora tai vast;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630174;Väylävirasto;58/11/2221;0;58;11;2221;366201;6856079;-;Pirkanmaan ELY;Pirkanmaa;Juupajoki;Lylynkankaantie;2023;12;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;2;kääntymisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;−7;pilvipouta;80;-;kestopäällyste;Is;Kantatie;Ei tasoristeystä;ei;3 116;384;100;80;45;
630175;Väylävirasto;4/405/9430;2;4;405;9430;426395;7230667;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;Vt4, Pohjantie;2023;12;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−5;pilvipouta;100;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;11 915;999;;;;
630176;Kunta;-;-;-;-;-;510516;6715354;-;;;;RAUTATIENKATU X KARJAKATU;2023;12;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;päivänvalo;−3;pilvipouta;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630177;Väylävirasto;76/6/3717;0;76;6;3717;579318;7106752;-;Pohjois-Pohjanmaan ELY;Kainuu;Sotkamo;KUHMONTIE;2023;12;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;kyllä;ei;ajorata;linjaonnettomuus;to;luminen;pimeä (valaisematon);−7;lumisade;80;-;kestopäällyste;Ib;Kantatie;Ei tasoristeystä;ei;1 744;170;100;100;75;
630178;Kunta;-;-;-;-;-;223671;6829328;-;;;;VANHASAHANKATU X KOLMIOKATU;2023;12;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;luminen;päivänvalo;−5;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630179;Väylävirasto;679/2/2380;0;679;2;2380;224949;6990478;-;Etelä-Pohjanmaan ELY;Pohjanmaa;Malax;MALAXVÄGEN;2023;12;muu kohtaamisonnettomuus, ei kääntymistä;29;Ei henkilövahinkoja;2;kohtaamisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;−16;kirkas;80;Tieto puuttuu;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;2 532;132;99;89;46;
630180;Väylävirasto;24.4.7566;2;24;4;7566;423255;6781769;-;Uudenmaan ELY;Päijät-Häme;Asikkala;LAHDENTIE X RANTAKULMANTIE;2023;12;samat ajosuunnat muu törmäys käännyttäessä oikealle;11;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;tie valaistu;−4;kirkas;80;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;7 005;300;100;81;52;
630181;Kunta;-;-;-;-;-;236677;6710878;-;;;;VIENTIVÄYLÄN JA PANSIONTIEN RISTEYS;2023;12;peräänajo käännyttäessä oikealle;10;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;eritasoliittymän ramppi;linjaonnettomuus;ti;paljas, kuiva;päivänvalo;4;kirkas;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630182;Kunta;-;-;-;-;-;479954;6752678;-;;;;EKHOLMINTIE X URHEILUKENTÄNTIE;2023;12;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;pimeä (valaisematon);−5;pilvipouta;30;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630183;Väylävirasto;725/8/5777;0;725;8;5777;285898;7007073;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kauhava;VAASANTIE 414;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;-;pimeä (valaisematon);−5;kirkas;100;-;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;1 338;119;100;84;59;
630184;Kunta;-;-;-;-;-;289060;6698508;-;;;;KARJASKYLÄNKATU;2023;12;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−2;kirkas;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630185;Väylävirasto;309/1/6237;0;309;1;6237;332739;6815740;-;Pirkanmaan ELY;Pirkanmaa;Tampere;RUSKONKEHÄ X MAKKARAJÄRVENKATU;2023;12;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;to;-;pimeä (valaisematon);−2;raesade;60;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;ei;7 171;509;100;70;33;
630186;Väylävirasto;11287/1/574;0;11287;1;574;358359;6684887;-;Uudenmaan ELY;Uusimaa;Kirkkonummi;LAMMINPÄÄNTIE 12;2023;12;peräänajo käännyttäessä vasemmalle;12;Ei henkilövahinkoja;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;tie valaistu;−1;lumisade;40;Tieto puuttuu;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;kyllä;1 821;81;24;0;0;69
630187;Väylävirasto;20/30/2;0;20;30;2;556581;7272205;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Taivalkoski;OULUNTIE X TALONPOJANTIE;2023;12;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;ei;ei;ajorata;kärkikolmio;ke;ajourat paljaat;tie valaistu;−6;kirkas;60;Keskustan ohikulku kaava-alueella;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;ei;2 757;282;100;73;30;205
630188;Väylävirasto;849/1/1270;0;849;1;1270;443052;7224803;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;KIIMINGINTIE X TAKALONTIE;2023;12;kääntyminen vas. vastaantulevan eteen tai kylkeen;30;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;STOP-merkki;to;ajourat paljaat;tie valaistu;−5;kirkas;60;Sisääntulotie kaava-alueella;kestopäällyste;Ib;Seututie;Ei tasoristeystä;ei;1 799;134;100;70;34;
630189;Kunta;-;-;-;-;-;427699;7213091;-;Etelä-Pohjanmaan ELY;;;Kaarnatie x Betonimiehenkatu;2023;12;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Ei henkilövahinkoja;0;peräänajo-onnettomuus;ei;ei;ajorata;kärkikolmio;to;jäinen;tie valaistu;−5;pilvipouta;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
630190;Väylävirasto;27.1.9221;0;27;1;9221;356912;7122481;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Kalajoki;TIE 27;2023;12;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;ajourat paljaat;tie valaistu;−5;pilvipouta;80;Sisääntulotie kaava-alueella;öljysora tai vast;Ib;Valtatie;Ei tasoristeystä;ei;1 765;215;100;100;99;
630191;Väylävirasto;7.2.3639;2;7;2;3639;399734;6682261;-;Uudenmaan ELY;Uusimaa;Helsinki;PORVOONVÄYLÄ;2023;12;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;2;peräänajo-onnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;tie valaistu;−1;lumisade;80;-;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;ei;29 068;2 419;100;92;76;
630192;Väylävirasto;15716/1/1804;0;15716;1;1804;644149;6949205;-;Pohjois-Savon ELY;Pohjois-Karjala;Kontiolahti;VANHA NURMEKSENTIE X URHEILUKENTÄNTIE;2023;12;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;päivänvalo;−6;kirkas;50;Tieto puuttuu;kestopäällyste;Ic;Yhdystie;Ei tasoristeystä;kyllä;2 163;90;100;66;44;
630193;Väylävirasto;12/205/6393;0;12;205;6393;352704;6808356;-;Pirkanmaan ELY;Pirkanmaa;Pälkäne;LAHDENTIE;2023;12;peräänajo käännyttäessä vasemmalle;12;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;päivänvalo;−3;pilvipouta;80;-;kestopäällyste;Is;Valtatie;Ei tasoristeystä;ei;7 026;661;100;59;28;
630194;Väylävirasto;7072/3/2313;0;7072;3;2313;335239;6957327;-;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Alavus;TOHNINMÄENTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;luminen;pimeä (valaisematon);−5;pilvipouta;80;-;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;219;15;66;22;3;
630195;Muu;-;-;-;-;-;426532;7221260;-;Etelä-Pohjanmaan ELY;;;KALIMENKYLÄNTIE X KELLON ASEMATIE;2023;12;suistuminen tieltä risteyksessä;86;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;kärkikolmio;to;luminen;hämärä;−6;pilvipouta;50;-;sora;-;Katu/Yksityistie;Ei tasoristeystä;ei;;;;;;
630196;Väylävirasto;1131/2/5326;0;1131;2;5326;359550;6679478;-;Uudenmaan ELY;Uusimaa;Kirkkonummi;LAPINKYLÄNTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;to;jäinen;tie valaistu;−2;lumisade;60;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;ei;2 494;104;63;9;0;
630197;Kunta;-;-;-;-;-;244855;6710600;-;;;;Karvataskunkatu;2023;12;samat ajosuunnat muu törmäys käännyttäessä oikealle;11;Ei henkilövahinkoja;0;kääntymisonnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;sohjoinen;päivänvalo;1;lumisade;40;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630198;Väylävirasto;19209/2/779;0;19209;2;779;566318;7152500;-;Pohjois-Pohjanmaan ELY;Kainuu;Ristijärvi;MUSTAVAARANTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;luminen;pimeä (valaisematon);−11;pilvipouta;80;-;kestopäällyste;III;Yhdystie;Ei tasoristeystä;ei;56;2;;;;
630199;Väylävirasto;18471/1/4561;0;18471;1;4561;453761;7060610;-;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Pyhäjärvi;SELÄNTEENTIE;2023;12;eläinonnettomuus;90;Ei henkilövahinkoja;2;hirvionnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;luminen;pimeä (valaisematon);−10;kirkas;60;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;II;Yhdystie;Ei tasoristeystä;ei;227;12;;;;
630200;Kunta;-;-;-;-;-;338690;6682069;-;;;;TAKASENKATU;2023;12;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;0;muu onnettomuus;ei;ei;ajorata;linjaonnettomuus;pe;luminen;päivänvalo;0;lumisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
630201;Kunta;-;-;-;-;-;238130;6715832;-;;;;Kuninkojantie x Itäniityntie;2023;12;kääntyminen oikealle toisen eteen tai kylkeen;50;Ei henkilövahinkoja;0;risteämisonnettomuus;ei;ei;ajorata;muu risteys;pe;sohjoinen;päivänvalo;0;lumisade;50;-;kestopäällyste;-;Katu/Yksityistie;Ei tasoristeystä;kyllä;;;;;;
